ID,类别,等级,战斗,名称,描述,条件,影响列表,条件列表,建筑条件,势力条件,自动习得机率,习得对话,习得传令官对话,全地图数目上限,势力数目上限,继承机率,将军,勇将,军师,识者,智将,君主,全能,平凡文,平凡武,庸才,相关能力
1522,20,6,true,镇西将军,•仅对主将有效（本条以下）•每1000名声，部队攻击力加1.5%•防暴击率提高2%•部队攻击力提高15%•被暴击几率减少15%•骑兵有效（本条以下）•可施行“骁武”战法,•无法出生自带•无法出现于生成武将中•名声达到30000•不为势力君主•统率达到95•武勇达到85•击破敌军次数达到10次•骑兵经验值达到1000,281 632 7104 412 407 292 8554 ,901 902 313 803 163 151 550 220 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“镇西将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1523,20,6,true,镇南将军,•仅对主将有效（本条以下）•每1000名声，部队防御力加1.5%•暴击率提高2%•部队攻击力提高15%•被暴击几率减少15%•骑兵有效（本条以下）•可施行“劫营”战法,•无法出生自带•无法出现于生成武将中•名声达到30000•不为势力君主•统率达到95•武勇达到85•击破敌军次数达到10次•骑兵经验值达到1000,281 642 7103 412 407 292 8555 ,901 902 313 803 163 151 550 220 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“镇南将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1524,20,6,true,镇东将军,•仅对主将有效（本条以下）•每1000名声，部队防御力加1%•每1000名声，部队攻击力加0.5%•部队攻击力提高15%•被暴击几率减少15%•步戟有效（本条以下）•可施行“八阵”战法,•无法出生自带•无法出现于生成武将中•名声达到30000•不为势力君主•统率达到95•武勇达到85•击破敌军次数达到10次•步兵经验值达到1000,281 641 630 412 407 290 8563 ,901 902 313 803 163 151 550 200 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“镇东将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1525,20,6,true,镇北将军,•仅对主将有效（本条以下）•每1000名声，部队攻击力加1%•每1000名声，部队防御力加0.5%•部队攻击力提高15%•被暴击几率减少15%•骑兵有效（本条以下）•可施行“冲阵”战法,•无法出生自带•无法出现于生成武将中•名声达到30000•不为势力君主•统率达到95•武勇达到85•击破敌军次数达到10次•骑兵经验值达到1000,281 631 640 412 407 292 349 ,901 902 313 803 163 151 550 220 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“镇北将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1526,20,5,true,安西将军,•仅对主将有效（本条以下）•每1000名声，部队防御力加1%•避免被围攻几率增加30%•受暴击伤害减少30%•攻击有1%几率造成敌军混乱,•无法出生自带•无法出现于生成武将中•名声达到15000•不为势力君主•统率达到90•武勇达到95•击破敌军次数达到10次,281 641 702 350 7248 ,901 902 310 803 162 153 550 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“安西将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1527,20,5,true,安南将军,•仅对主将有效（本条以下）•每1000名声，部队攻击力加1%•避免被围攻几率增加30%•受暴击伤害减少30%•攻击时有1%几率造成双倍伤害,•无法出生自带•无法出现于生成武将中•名声达到15000•不为势力君主•统率达到90•武勇达到95•击破敌军次数达到10次,281 631 702 350 7233 ,901 902 310 803 162 153 550 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“安南将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1528,20,5,true,安东将军,•仅对主将有效（本条以下）•每1000名声，部队攻击力加1%•避免被围攻几率增加30%•受暴击伤害减少30%•有5%几率抵抗攻击,•无法出生自带•无法出现于生成武将中•名声达到15000•不为势力君主•统率达到90•武勇达到95•击破敌军次数达到10次,281 631 702 350 7245 ,901 902 310 803 162 153 550 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“安东将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1529,20,5,true,安北将军,•仅对主将有效（本条以下）•每1000名声，部队防御力加1%•避免被围攻几率增加30%•受暴击伤害减少30%•攻击时有1%几率造成三倍伤害,•无法出生自带•无法出现于生成武将中•名声达到15000•不为势力君主•统率达到90•武勇达到95•击破敌军次数达到10次,281 641 702 350 7234 ,901 902 310 803 162 153 550 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“安北将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1530,20,5,true,平西将军,•仅对主将有效（本条以下）•每1000名声，部队防御力加1%•围攻致乱率增加15%•受暴击伤害减少30%•攻击时可夺得敌军50000粮草,•无法出生自带•无法出现于生成武将中•名声达到15000•不为势力君主•统率达到90•武勇达到95•击破敌军次数达到10次,281 641 712 350 6595 ,901 902 310 803 162 153 550 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“平西将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1531,20,5,true,平南将军,•仅对主将有效（本条以下）•每1000名声，部队攻击力加1%•围攻致乱率增加15%•受暴击伤害减少30%•击破部队时有10%机率夺取敌方宝物,•无法出生自带•无法出现于生成武将中•名声达到15000•不为势力君主•统率达到90•武勇达到95•击破敌军次数达到10次,281 631 712 350 6500 ,901 902 310 803 162 153 550 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“平南将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1532,20,5,true,平东将军,•仅对主将有效（本条以下）•每1000名声，部队攻击力加1%•围攻致乱率增加15%•受暴击伤害减少30%•增加城池捕获机率10%,•无法出生自带•无法出现于生成武将中•名声达到15000•不为势力君主•统率达到90•武勇达到95•击破敌军次数达到10次,281 631 712 350 6110 ,901 902 310 803 162 153 550 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“平东将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1533,20,5,true,平北将军,•仅对主将有效（本条以下）•每1000名声，部队防御力加1%•围攻致乱率增加15%•受暴击伤害减少30%•攻击时敌军伤兵减少2单位,•无法出生自带•无法出现于生成武将中•名声达到15000•不为势力君主•统率达到90•武勇达到95•击破敌军次数达到10次,281 641 712 350 6531 ,901 902 310 803 162 153 550 ,,3044 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“平北将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1534,20,4,true,骁骑将军,•仅对主将有效（本条以下）•受暴击伤害减少10%•骑兵有效（本条以下）•部队攻击力提高20%•所在部队行动力增加5•暴击几率增加10%,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80•骑兵经验值达到1000,281 7087 292 413 7081 401 ,901 902 307 803 161 30903 220 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“骁骑将军 ”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1535,20,4,true,领军将军,•仅对主将有效（本条以下）•被暴击几率减少10%•所在部队口粮天数增加2天•中计几率减少10%•视野范围内友军战意每天增加1,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•智谋达到90,281 406 7187 511 7193 ,901 902 307 803 161 172 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“领军将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1536,20,4,true,军师将军,•仅对主将有效（本条以下）•必然看穿智谋较低的敌方部队的计略•所在部队执行“扰乱”成功时，混乱时间增加2天•计略的战意消耗减少5•计略成功时能夺取敌方50伤兵,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•智谋达到95•计略成功次数达到80,281 571 7118 605 6910 ,901 902 307 803 161 173 30914 ,,3043 ,10,不才必效死命！,%0将军文武兼济，雄才大略，今封为“军师将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1537,20,4,true,都护将军,•仅对主将有效（本条以下）•被暴击几率减少15%•部队防御力提高10%•部队守城时防御力1.5•反击使敌方战意减少10,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到90•计略阻挡次数达到10,281 407 421 7180 531 ,901 902 307 803 162 4121 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“都护将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1538,20,4,true,越骑将军,•仅对主将有效（本条以下）•避免被围攻几率增加20%•骑兵有效（本条以下）•部队攻击力提高20%•所在部队行动力增加5•暴击几率增加10%,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80•骑兵经验值达到1000,281 701 292 413 7081 401 ,901 902 307 803 161 30903 220 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“越骑将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1539,20,4,true,护军将军,•仅对主将有效（本条以下）•部队攻击力提高15%•部队防御力提高5%•部队守城时防御力1.2•减少城墙的破坏15%,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到90•计略阻挡次数达到10,281 412 420 7179 6472 ,901 902 307 803 162 4121 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“护军将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1540,20,4,true,伏波将军,•仅对主将有效（本条以下）•部队攻击力提高15%•暴击时敌军伤兵减少1单位•攻击时敌军疲累度增加1•获得士兵信任度增加60%,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80,281 412 6535 6580 7112 ,901 902 307 803 161 30903 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“伏波将军 ”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1541,20,4,true,厉锋将军,•仅对主将有效（本条以下）•部队攻击力提高15%•主动攻击使敌方战意减少5•增加城池捕获机率5%•被暴击几率减少10%,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80,281 412 520 7262 406 ,901 902 307 803 161 30903 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“厉锋将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1542,20,4,true,武卫将军,•仅对主将有效（本条以下）•部队攻击力提高15%•暴击使建筑物统治度减少2•避免被围攻几率增加5%•部队防御力提高10%,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80,281 412 371 7211 421 ,901 902 307 803 161 30903 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“武卫将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1543,20,4,true,荡寇将军,•仅对主将有效（本条以下）•部队攻击力提高15%•暴击致敌混乱几率增加10%•暴击使建筑物统治度减少1•视野范围内非友军战意每天减少5,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80,281 412 551 370 665 ,901 902 307 803 161 30903 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“荡寇将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1544,20,4,true,扬武将军,•仅对主将有效（本条以下）•部队攻击力提高15%•避免被围攻几率增加10%•攻击时可夺得敌军1000粮草•被暴击几率减少10%,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80,281 412 700 7278 406 ,901 902 307 803 161 30903 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“扬武将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1545,20,4,true,翊军将军,•仅对主将有效（本条以下）•部队攻击力提高15%•暴击使建筑物统治度减少3•击破部队时增加捕获机率5%•视野范围内友军中计几率减少7%,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80•计略阻挡次数达到20,281 412 372 7261 7202 ,901 902 307 803 161 30903 4122 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“翊军将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1546,20,4,true,镇远将军,•仅对主将有效（本条以下）•部队攻击力提高15%•攻击时敌军疲累度增加1•攻击时可夺得敌军2000粮草•部队防御力提高10%,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80•智谋达到80,281 412 6580 7279 421 ,901 902 307 803 161 30903 170 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“镇远将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
1547,20,4,true,奉义将军,•仅对主将有效（本条以下）•部队攻击力提高15%•主动攻击无战斗称号部队使之士气减2•受暴击伤害减少5%•击破部队后战意增加10,•无法出生自带•无法出现于生成武将中•名声达到8000•不为势力君主•统率达到85•武勇达到80,281 412 599 7086 540 ,901 902 307 803 161 30903 ,,3043 ,10,不才必效死命！,%0将军躬先士卒，勇猛神武，今封为“奉义将军”。,9999,1,0,0,0,0,0,0,0,0,0,0,0,0
